epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,46822,0.12665,0.08237,0.65528,0.999,0.92683,0.97424,0.77265,0.73753,0.77834,1.54908,4.1095e-06,4.1095e-06,4.1095e-06
121,47211.6,0.1302,0.08068,0.6523,0.99901,0.92683,0.97424,0.76886,0.7384,0.76896,1.55361,4.06e-06,4.06e-06,4.06e-06
122,47601.6,0.13129,0.08239,0.65024,0.99896,0.92683,0.97424,0.76986,0.73884,0.75898,1.55649,4.0105e-06,4.0105e-06,4.0105e-06
123,47991.1,0.12818,0.08056,0.64999,0.99904,0.92683,0.97424,0.77793,0.73971,0.77409,1.55933,3.961e-06,3.961e-06,3.961e-06
124,48381.3,0.13283,0.08293,0.66973,0.99905,0.92683,0.97424,0.78456,0.73898,0.77293,1.55869,3.9115e-06,3.9115e-06,3.9115e-06
125,48772.6,0.12949,0.08048,0.65864,0.99911,0.92683,0.97424,0.77484,0.7383,0.77477,1.55393,3.862e-06,3.862e-06,3.862e-06
126,49162.6,0.13241,0.08119,0.64869,0.9992,0.92683,0.97424,0.77862,0.7374,0.77289,1.55146,3.8125e-06,3.8125e-06,3.8125e-06
127,49551.5,0.12631,0.0787,0.63751,0.9991,0.92683,0.97424,0.77391,0.73881,0.76167,1.55149,3.763e-06,3.763e-06,3.763e-06
128,49941.7,0.13733,0.08344,0.65906,0.99904,0.92683,0.97424,0.77537,0.73733,0.76485,1.55005,3.7135e-06,3.7135e-06,3.7135e-06
129,50331.4,0.13494,0.08338,0.67187,0.99904,0.92683,0.97424,0.77637,0.73688,0.76499,1.54981,3.664e-06,3.664e-06,3.664e-06
130,50721.4,0.1335,0.0806,0.64406,0.99906,0.92683,0.97424,0.77639,0.73785,0.76706,1.55425,3.6145e-06,3.6145e-06,3.6145e-06
131,51110.7,0.1279,0.08083,0.64632,0.9991,0.92683,0.97424,0.77135,0.73679,0.77296,1.55232,3.565e-06,3.565e-06,3.565e-06
132,51500.5,0.12621,0.07948,0.65147,0.99916,0.92683,0.97424,0.7715,0.73492,0.77452,1.5516,3.5155e-06,3.5155e-06,3.5155e-06
133,51889.9,0.12717,0.07907,0.6374,0.99923,0.92683,0.97375,0.7794,0.73498,0.77276,1.55285,3.466e-06,3.466e-06,3.466e-06
134,52279.8,0.12543,0.07856,0.63842,0.99924,0.92683,0.97375,0.77494,0.73409,0.77502,1.55492,3.4165e-06,3.4165e-06,3.4165e-06
135,52669.6,0.13048,0.08185,0.66231,0.99936,0.92683,0.97375,0.77298,0.73364,0.7752,1.55666,3.367e-06,3.367e-06,3.367e-06
136,53059.6,0.13419,0.08329,0.66112,0.99941,0.92683,0.97375,0.7708,0.73425,0.77784,1.55846,3.3175e-06,3.3175e-06,3.3175e-06
137,53449,0.13262,0.08156,0.6477,0.9995,0.92683,0.97375,0.77069,0.73452,0.7889,1.56043,3.268e-06,3.268e-06,3.268e-06
138,53839.2,0.13138,0.08161,0.65452,0.975,0.95122,0.97424,0.76892,0.73469,0.79655,1.55722,3.2185e-06,3.2185e-06,3.2185e-06
139,54228.7,0.12609,0.07868,0.63401,0.975,0.95122,0.97424,0.76649,0.73437,0.80997,1.55628,3.169e-06,3.169e-06,3.169e-06
140,54618.7,0.12768,0.08137,0.65365,0.975,0.95122,0.97424,0.76798,0.73329,0.81203,1.56217,3.1195e-06,3.1195e-06,3.1195e-06
141,55008.3,0.12442,0.07964,0.66338,0.975,0.95122,0.97424,0.76779,0.73322,0.80621,1.56242,3.07e-06,3.07e-06,3.07e-06
142,55398.6,0.12826,0.08004,0.66193,0.975,0.95122,0.97424,0.76846,0.73277,0.80877,1.56281,3.0205e-06,3.0205e-06,3.0205e-06
143,55788.3,0.13052,0.0814,0.66063,0.975,0.95122,0.97424,0.77027,0.733,0.80474,1.56055,2.971e-06,2.971e-06,2.971e-06
144,56178.3,0.1283,0.07962,0.65474,0.975,0.95122,0.97424,0.77011,0.73447,0.79934,1.55947,2.9215e-06,2.9215e-06,2.9215e-06
145,56567.6,0.12163,0.07741,0.63497,0.975,0.95122,0.97424,0.76965,0.73563,0.78819,1.56173,2.872e-06,2.872e-06,2.872e-06
146,56957.5,0.12956,0.08144,0.65352,0.975,0.95122,0.97424,0.76904,0.73576,0.78752,1.56093,2.8225e-06,2.8225e-06,2.8225e-06
147,57347.4,0.12568,0.08028,0.66387,0.975,0.95122,0.97424,0.77971,0.73574,0.78712,1.55858,2.773e-06,2.773e-06,2.773e-06
148,57737.3,0.12582,0.07793,0.64802,0.975,0.95122,0.97424,0.77402,0.73472,0.79284,1.55637,2.7235e-06,2.7235e-06,2.7235e-06
149,58126.9,0.13399,0.08308,0.67459,0.975,0.95122,0.97424,0.77416,0.73509,0.80033,1.55606,2.674e-06,2.674e-06,2.674e-06
150,58516.8,0.12652,0.08076,0.66228,1,0.92639,0.97424,0.77386,0.73641,0.80919,1.55703,2.6245e-06,2.6245e-06,2.6245e-06
151,58906.4,0.11976,0.07832,0.6381,1,0.92641,0.97424,0.7771,0.73738,0.81594,1.55908,2.575e-06,2.575e-06,2.575e-06
152,59296.5,0.1235,0.08035,0.6601,0.975,0.95122,0.97424,0.77729,0.73833,0.82096,1.56097,2.5255e-06,2.5255e-06,2.5255e-06
153,59686.3,0.1364,0.08526,0.6759,1,0.92643,0.97424,0.77357,0.73879,0.81922,1.56193,2.476e-06,2.476e-06,2.476e-06
154,60076.4,0.12447,0.08047,0.65128,0.975,0.95122,0.97424,0.77243,0.74005,0.82278,1.56188,2.4265e-06,2.4265e-06,2.4265e-06
155,60466.1,0.12168,0.07843,0.65551,0.975,0.95122,0.97424,0.77662,0.73777,0.81631,1.56434,2.377e-06,2.377e-06,2.377e-06
156,60856.1,0.1277,0.0787,0.64892,0.975,0.95122,0.97424,0.77334,0.73807,0.81424,1.56414,2.3275e-06,2.3275e-06,2.3275e-06
157,61245.9,0.12071,0.07746,0.65472,0.975,0.95122,0.97424,0.77393,0.73793,0.81677,1.56349,2.278e-06,2.278e-06,2.278e-06
158,61636,0.12984,0.07903,0.64012,0.975,0.95122,0.97424,0.77413,0.73798,0.81774,1.56158,2.2285e-06,2.2285e-06,2.2285e-06
159,62025.7,0.12232,0.0788,0.6671,0.975,0.95122,0.97424,0.77394,0.73813,0.82253,1.56195,2.179e-06,2.179e-06,2.179e-06
160,62416,0.13116,0.08286,0.66668,0.975,0.95122,0.97424,0.77389,0.73741,0.82203,1.56174,2.1295e-06,2.1295e-06,2.1295e-06
161,62805.4,0.12899,0.07823,0.64593,0.99974,0.92683,0.97424,0.77354,0.73732,0.83088,1.56148,2.08e-06,2.08e-06,2.08e-06
162,63195.4,0.12388,0.07861,0.64051,0.99964,0.92683,0.97424,0.7722,0.73734,0.83557,1.56156,2.0305e-06,2.0305e-06,2.0305e-06
163,63585.2,0.12528,0.0792,0.65963,0.99961,0.92683,0.97424,0.7722,0.73723,0.83715,1.56234,1.981e-06,1.981e-06,1.981e-06
164,63975,0.12215,0.07975,0.653,0.99961,0.92683,0.97424,0.7773,0.7372,0.84052,1.55934,1.9315e-06,1.9315e-06,1.9315e-06
165,64364.3,0.12126,0.07929,0.6563,0.9996,0.92683,0.97424,0.777,0.73719,0.84468,1.55836,1.882e-06,1.882e-06,1.882e-06
166,64754.1,0.12125,0.07688,0.64913,0.99964,0.92683,0.97424,0.776,0.73636,0.84183,1.55995,1.8325e-06,1.8325e-06,1.8325e-06
167,65143.3,0.12503,0.07864,0.65533,0.99964,0.92683,0.97424,0.77421,0.73592,0.84616,1.55835,1.783e-06,1.783e-06,1.783e-06
168,65533.2,0.12338,0.0794,0.64945,0.99969,0.92683,0.97424,0.76952,0.73614,0.84884,1.55874,1.7335e-06,1.7335e-06,1.7335e-06
