epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
151,79900.3,0.42184,0.23355,0.92114,0.8893,0.89266,0.94393,0.59806,1.41398,0.64601,2.12136,0.000188625,0.000188625,0.000188625
152,80463,0.41503,0.22862,0.91873,0.90121,0.8896,0.94506,0.59624,1.41699,0.65876,2.12708,0.000187882,0.000187882,0.000187882
153,80884,0.42683,0.23336,0.92446,0.92874,0.85743,0.94304,0.59311,1.42267,0.65936,2.13308,0.00018714,0.00018714,0.00018714
154,81434.6,0.41503,0.23369,0.91692,0.89479,0.89611,0.94558,0.59563,1.42206,0.65335,2.14332,0.000186397,0.000186397,0.000186397
155,81865.6,0.41217,0.22447,0.92379,0.89348,0.89825,0.94483,0.59742,1.42543,0.64355,2.13764,0.000185655,0.000185655,0.000185655
156,82348.6,0.41247,0.2327,0.92002,0.89669,0.90148,0.94437,0.59341,1.43244,0.64785,2.14809,0.000184912,0.000184912,0.000184912
157,82837.4,0.40675,0.22294,0.91408,0.89967,0.8963,0.94766,0.59205,1.43298,0.6451,2.15088,0.00018417,0.00018417,0.00018417
158,83374.8,0.40698,0.22424,0.91649,0.90426,0.9062,0.94891,0.59714,1.4371,0.63588,2.15878,0.000183427,0.000183427,0.000183427
159,83796.3,0.40224,0.21869,0.91133,0.90035,0.90045,0.94537,0.59665,1.44005,0.63545,2.16512,0.000182685,0.000182685,0.000182685
160,84347,0.39708,0.21634,0.90691,0.89539,0.8993,0.94115,0.59543,1.43947,0.63872,2.17958,0.000181942,0.000181942,0.000181942
161,84772.5,0.40296,0.21957,0.91348,0.89926,0.90711,0.94503,0.59773,1.43856,0.63398,2.18542,0.0001812,0.0001812,0.0001812
162,85473.6,0.40155,0.22165,0.91081,0.90157,0.90408,0.94666,0.59693,1.43904,0.62619,2.18701,0.000180457,0.000180457,0.000180457
163,85970.9,0.39715,0.21929,0.90528,0.91936,0.89279,0.94963,0.59713,1.43797,0.62472,2.18907,0.000179715,0.000179715,0.000179715
164,86767.8,0.38942,0.21507,0.90425,0.91989,0.90505,0.95065,0.59692,1.43695,0.62326,2.18789,0.000178973,0.000178973,0.000178973
165,87270.6,0.39717,0.22412,0.90757,0.91921,0.90455,0.94733,0.59806,1.43354,0.61948,2.18898,0.00017823,0.00017823,0.00017823
166,87810,0.39458,0.21509,0.90712,0.9169,0.9084,0.94978,0.59769,1.43156,0.61782,2.18722,0.000177487,0.000177487,0.000177487
167,88295.2,0.39173,0.21576,0.90914,0.91779,0.91682,0.95293,0.595,1.43341,0.61648,2.18871,0.000176745,0.000176745,0.000176745
168,88915,0.38805,0.21477,0.90266,0.91655,0.9138,0.9527,0.59711,1.43279,0.61972,2.18721,0.000176003,0.000176003,0.000176003
169,89434,0.38919,0.21412,0.903,0.91189,0.91536,0.95201,0.59749,1.435,0.61921,2.19575,0.00017526,0.00017526,0.00017526
170,90038.3,0.39343,0.21718,0.90765,0.92153,0.91224,0.95175,0.59551,1.43016,0.61923,2.18775,0.000174517,0.000174517,0.000174517
171,90507.6,0.38324,0.21139,0.89883,0.92486,0.91415,0.95075,0.59577,1.42595,0.61139,2.18367,0.000173775,0.000173775,0.000173775
172,91096.1,0.3873,0.20922,0.90382,0.91402,0.9133,0.94903,0.59359,1.42665,0.61636,2.1853,0.000173033,0.000173033,0.000173033
